id,mass
11327,250
11328,344
11329,420
11330,232
11331,141
11332,125
11333,140
11334,96
11335,168
11336,128
11337,205
11338,105
11339,145
11340,149
11341,4
11342,17
11343,5
11344,1
11345,5
11346,17
11347,0
11348,55
11349,6
11350,8
11351,1
11352,0
11353,9
11354,0
11355,2
11356,167
11357,13
11358,4
11359,10
11360,8
11361,1
11362,4
11363,5
11364,13
11365,19
11366,4
11367,16
11368,3
11369,36
11370,78
11371,12
11372,1
11373,83
11374,54
11375,12
11376,19
11377,93
11378,18
11379,12
11380,12
11381,11
11382,0
11383,2
11384,10
11385,31
11386,26
11387,12
11388,9
11389,32
11390,3
11391,61
11392,7
11393,7
11394,58
11395,8
11396,13
11397,87
11398,99
11399,12
11400,3
11401,37
11402,15
11403,21
11404,22
11405,13
11406,23
11407,40
11408,11
11409,22
11410,28
11411,48
11412,21
11413,8
11414,55
11415,61
11416,15
11417,64
11418,19
11419,46
11420,10
11421,16
11422,127
11423,100
11424,34
11425,49
11426,91
11427,10
11428,12
11429,75
11430,7
11431,18
11432,26
11433,9
11434,11
11435,51
11436,18
11437,18
11438,46
11439,40
11440,3
11441,4
11442,17
11443,13
11444,14
11445,36
11446,0
11447,5
11448,18
11449,32
11450,20
11451,3
11452,11
11453,20000
11454,141
11455,11
11456,60
11457,126
11458,302
11459,720
11460,121
11461,31
11462,59
11463,190
11464,14
11465,76
11466,32
11467,2410
11468,439
11469,6000
11470,3820
11471,1401
11472,27
11473,1450
11474,1755
11475,1000
11476,2420
11477,2370
11478,1357
11479,1126
11480,247
11481,355
11482,342
11483,4360
11484,260
11485,35
11486,12
11487,34
11488,7
11489,314
11490,150
11491,45000
11492,16
11493,1000
11494,210
11495,13
11496,114
11497,408
11498,41
11499,6
11500,2
11501,54
11502,200
11503,32
11504,191
11505,14
11506,10
11507,34
11508,9
11509,11490
11510,110200
11511,527
11512,582
11513,514
11514,537
11515,225
11516,439
11517,107
11518,67
11519,54
11520,114
11521,48
11522,177
11523,107
11524,60
11525,57
11526,99
11527,29
11528,103
11529,76
11530,7
11531,78
11532,3
11533,32
11534,30
11535,31
11536,31
11537,17
11538,24
11539,12
11540,9
11541,24
11542,12
11543,6
11544,8
11545,61
11546,14
11547,18
11548,13
11549,4
11550,14
11551,44
11552,4
11553,8
11554,3
11555,6
11556,18
11557,6
11558,11
11559,55
11560,10
11561,10
11562,37
11563,31
11564,66
11565,26
11566,14
11567,22
11568,10
11569,18
11570,6
11571,13
11572,14
11573,4
11574,4
11575,4
11576,2
11577,9
11578,28
11579,51
11580,15
11581,18
11582,60
11583,57
11584,38
11585,8
11586,4
11587,66
11588,12
11589,34
11590,63
11591,7
11592,19
11593,4
11594,28
11595,2
11596,4
11597,71
11598,14
11599,26
11600,3
11601,6
11602,9
11603,38
11604,39
11605,12
11606,27
11607,11
11608,4
11609,3
11610,16
11611,15
11612,21
11613,7
11614,13
11615,30
11616,2
11617,57
11618,19
11619,21
11620,9
11621,9
11622,3
11623,3
11624,44
11625,11
11626,29
11627,10
11628,2
11629,11
11630,42
11631,16
11632,34
11633,12
11634,27
11635,15
11636,9
11637,6
11638,8
11639,8
11640,19
11641,17
11642,32
11643,6
11644,21
11645,22
11646,12
11647,24
11648,58
11649,14
11650,4
11651,15
11652,19
11653,239
11654,67
11655,497
11656,525
11657,6000
11658,43
11659,4300
11660,16
11661,150
11662,4140
11663,1931
11664,7550
11665,3090
11666,9000
11667,12000
11668,16000
11669,706
11670,302
11671,336
11672,303
11673,138
11674,225
11675,160
11676,49
11677,264
11678,150
11679,80
11680,82
11681,93
11682,191
11683,36
11684,12
11685,262
11686,194
11687,5
11688,8
11689,736
11690,120
11691,6
11692,12
11693,8
11694,60
11695,44
11696,3
11697,3
11698,3
11699,12
11700,33
11701,29
11702,1
11703,51
11704,17
11705,147
11706,11
11707,2
11708,4
11709,13
11710,29
11711,3
11712,34
11713,10
11714,5
11715,19
11716,6900
11717,2140
11718,368
11719,2000
11720,857
11721,339
11722,676
11723,958
11724,760
11725,1889
11726,1642
11727,356
11728,391
11729,1114
11730,1136
11731,3950
11732,798
11733,721
11734,631
11735,758
11736,789
11737,369
11738,276
11739,283
11740,750
11741,287
11742,612
11743,557
11744,420
11745,332
11746,554
11747,234
11748,315
11749,298
11750,304
11751,202
11752,215
11753,214
11754,114
11755,208
11756,277
11757,294
11758,389
11759,261
11760,150
11761,110
11762,221
11763,214
11764,138
11765,201
11766,261
11767,95
11768,134
11769,215
11770,246
11771,319
11772,132
11773,146
11774,212
11775,120
11776,194
11777,56
11778,72
11779,114
11780,34
11781,129
11782,141
11783,81
11784,97
11785,114
11786,76
11787,41
11788,84
11789,2
11790,38
11791,45
11792,108
11793,158
11794,70
11795,113
11796,31
11797,84
11798,145
11799,20
11800,157
11801,164
11802,130
11803,78
11804,74
11805,54
11806,19
11807,33
11808,54
11809,168
11810,12
11811,20
11812,112
11813,6
11814,243
11815,88
11816,114
11817,28
11818,89
11819,54
11820,101
11821,54
11822,83
11823,42
11824,135
11825,101
11826,95
11827,39
11828,151
11829,14
11830,98
11831,39
11832,37
11833,3
11834,2
11835,32
11836,35
11837,5
11838,7
11839,0
11840,46
11841,47
11842,33
11843,14
11844,28
11845,42
11846,5
11847,20
11848,26
11849,3
11850,9
11851,8
11852,14
11853,4
11854,9
11855,4
11856,2
11857,10
11858,8
11859,5
11860,27
11861,8
11862,6
11863,88
11864,9
11865,24
11866,25
11867,15
11868,4
11869,21
11870,6
11871,9
11872,49
11873,7
11874,7
11875,5
11876,9
11877,6
11878,3
11879,33
11880,10
11881,8
11882,16
11883,10
11884,11
11885,7
11886,9
11887,28
11888,12
11889,10
11890,7
11891,2
11892,43
11893,10
11894,14
11895,4
11896,6
11897,32
11898,8
11899,2
11900,15
11901,26
11902,17
11903,17
11904,49
11905,34
11906,19
11907,2
11908,50
11909,5
11910,23
11911,10
11912,34
11913,3
11914,7
11915,2
11916,11
11917,3
11918,19
11919,3
11920,23
11921,15
11922,5
11923,15
11924,5
11925,138
11926,320
11927,488
11928,25000
11929,1455
11930,11200
11931,72
11932,75
11933,60
11934,58
11935,152
11936,10
11937,4
11938,5
11939,9
11940,942
11941,48
11942,19
11943,8
11944,19
11945,7
11946,24
11947,3
11948,10
11949,7
11950,2
11951,2
11952,7
11953,5
11954,1
11955,5
11956,2
11957,1
11958,1
11959,1
11960,16
11961,6
11962,5
11963,2
11964,11
11965,9
11966,7
11967,4
11968,2
11969,1
11970,2
11971,2
11972,1
11973,2
11974,10
11975,13
11976,10
11977,83000
11978,4160
11979,100000
11980,32490
11981,2490
11982,6680
11983,42000
11984,71500
11985,7460
11986,529
11987,6690
11988,168400
11989,72
11990,59000
11991,59
11992,6
11993,4
11994,12
11995,22
11996,67
11997,5
11998,3
11999,397
12000,641
12001,28
12002,152700
12003,300
12004,14
12005,4
12006,3
12007,11
12008,3
12009,0
12010,0
12011,20
12012,28
12013,1427
12014,69
12015,6
12016,1
12017,69
12018,5
12019,
12020,8
12021,19
12022,5
12023,36
12024,21
12025,2
12026,8
12027,10
12028,7
12029,128
12030,64
12031,4
12032,45
12033,4
12034,1
12035,6
12036,3
12037,31
12038,6750
12039,4
12040,2
12041,2
12042,61
12043,4
12044,2
12045,4
12046,6
12047,0
12048,5
12049,88
12050,6
12051,53
12052,14
12053,12
12054,55
12055,3
12056,11
12057,13
12058,1
12059,3
12060,79
12061,6
12062,6
12063,14250
12064,28
12065,42000
12066,1569
12067,367
12068,322
12069,814
12070,228
12071,230
12072,285
12073,272
12074,2
12075,395
12076,213
12077,203
12078,246
12079,1
12080,3
12081,4
12082,1
12083,4
12084,3
12085,3
12086,42
12087,5
12088,4
12089,6
12090,78
12091,0
12092,3
12093,16
12094,96
12095,49
12096,10
12097,3
12098,21
12099,6
12100,1
12101,24
12102,2
12103,86
12104,6
12105,78
12106,0
12107,0
12108,3
12109,5
12110,2
12111,33
12112,20
12113,2
12114,6
12115,10
12116,16
12117,53
12118,63
12119,17
12120,18
12121,1
12122,63
12123,29
12124,4
12125,9
12126,34
12127,77
12128,17
12129,12
12130,54
12131,46
12132,96
12133,1
12134,78
12135,216
12136,5
12137,2
12138,49
12139,6
12140,3020
12141,639
12142,1786
12143,52
12144,2
12145,1
12146,22
12147,38
12148,1519
12149,114
12150,17000
12151,4000
12152,14000
12153,779
12154,1060
12155,1213
12156,546
12157,377
12158,471
12159,462
12160,1238
12161,263
12162,520
12163,426
12164,543
12165,402
12166,2730
12167,1398
12168,510
12169,790
12170,375
12171,192
12172,243
12173,331
12174,314
12175,317
12176,219
12177,9
12178,44
12179,33
12180,1973
12181,1206
12182,313
12183,530
12184,66
12185,211
12186,181
12187,255
12188,6
12189,883
12190,382
12191,282
12192,248
12193,203
12194,282
12195,288
12196,384
12197,59
12198,48
12199,22
12200,39
12201,12
12202,261
12203,184
12204,44
12205,8
12206,39
12207,5
12208,14
12209,47
12210,4
12211,15
12212,54
12213,24
12214,10
12215,18
12216,55
12217,56
12218,28
12219,20
12220,8
12221,2
12222,67
12223,34
12224,147
12225,83
12226,86
12227,49
12228,53
12229,72
12230,36
12231,29
12232,51
12233,79
12234,57
12235,53
12236,3
12237,34
12238,46
12239,38
12240,8
12241,1
12242,5
12243,9
12244,19
12245,82
12246,28
12247,63
12248,18
12249,9
12250,6
12251,115
12252,87
12253,130
12254,12
12255,37
12256,167
12257,42
12258,5
12259,137
12260,61
12261,64
12262,15
12263,93
12264,24
12265,114
12266,51
12267,119
12268,55
12269,7
12270,56
12271,11
12272,14
12273,140
12274,143
12275,93
12276,113
12277,88
12278,68
12279,49
12280,0
12281,189
12282,2
12283,227
12284,130
12285,27
12286,73
12287,15
12288,65
12289,149
12290,125
12291,87
12292,12
12293,22
12294,37
12295,299
12296,28
12297,89
12298,81
12299,20
12300,54
12301,8
12302,66
12303,18
12304,35
12305,26
12306,66
12307,40
12308,6
12309,10
12310,185
12311,205
12312,158
12313,188
12314,107
12315,51
12316,39
12317,24
12318,170
12319,169
12320,159
12321,96
12322,267
12323,79
12324,152
12325,212
12326,177
12327,118
12328,12
12329,117
12330,22
12331,4
12332,38
12333,81
12334,35
12335,19
12336,15
12337,91
12338,164
12339,30
12340,54
12341,65
12342,198
12343,32
12344,67
12345,203
12346,113
12347,112
12348,50
12349,12
12350,21360
12351,8480
12352,11300
12353,28770
12354,
12355,2520
12356,57900
12357,100000
12358,4420
12359,1443
12360,546
12361,700000
12362,4610
12363,85
12364,14900
12365,67230
12366,40800
12367,528
12368,96
12369,9
12370,12300
12371,5950
12372,23400
12373,16900
12374,417
12375,3100
12376,810
12377,610
12378,2900
12379,2000
12380,4400
12381,88
12382,8
12383,4
12384,30
12385,3
12386,16
12387,3
12388,8
12389,14
12390,11
12391,14
12392,6
12393,3
12394,5
12395,5
12396,53
12397,7
12398,4
12399,3
12400,6
12401,1
12402,1
12403,3
12404,3
12405,2
12406,1
12407,2
12408,0
12409,3
12410,0
12411,2
12412,1
12413,10
12414,1
12415,3
12416,2
12417,4
12418,7
12419,1
12420,11
12421,2
12422,50
12423,2000000
12424,331
12425,24
12426,29
12427,48
12428,2530
12429,399
12430,363
12431,35
12432,9
12433,14
12434,47
12435,39
12436,63
12437,28
12438,61
12439,41
12440,48
12441,18
12442,4
12443,111
12444,24
12445,7
12446,2
12447,142
12448,111
12449,26
12450,178
12451,140
12452,5
12453,15
12454,14
12455,45
12456,1
12457,6
12458,20
12459,28
12460,12
12461,4
12462,11
12463,5
12464,0
12465,0
12466,1
12467,20
12468,4
12469,7
12470,75000
12471,2350
12472,247
12473,150
12474,1824
12475,8210
12476,1571
12477,625
12478,982
12479,165
12480,94
12481,326
12482,42
12483,13
12484,32
12485,4
12486,8
12487,29
12488,2
12489,359
12490,35
12491,29
12492,27
12493,2450
12494,6800
12495,39
12496,210
12497,25
12498,31
12499,57
12500,25
12501,27
12502,1050
12503,139
12504,91
12505,54
12506,890
12507,8310
12508,3090
12509,3090
12510,5320
12511,480
12512,389
12513,286
12514,254
12515,149
12516,55
12517,239
12518,130
12519,7
12520,16
12521,41
12522,22
12523,125
12524,23
12525,1
12526,46
12527,12
12528,114
12529,40
12530,25
12531,3
12532,51
12533,13
12534,1275
12535,12100
12536,2050
12537,221
12538,450
12539,9
12540,892
12541,221
12542,282
12543,476
12544,50
12545,322
12546,1116
12547,152
12548,221
12549,80
12550,231
12551,19
12552,180
12553,35
12554,18
12555,15
12556,70
12557,7
12558,2760
12559,26600
12560,1
12561,7
12562,1
12563,2
12564,8
12565,5
12566,12
12567,4
12568,6
12569,7
12570,11
12571,2
12572,0
12573,3
12574,4
12575,5
12576,52
12577,4
12578,158
12579,13
12580,13
12581,23
12582,8
12583,420
12584,7
12585,119
12586,28
12587,4
12588,5
12589,3
12590,5
12591,6
12592,21
12593,22
12594,85
12595,308
12596,45
12597,200
12598,3
12599,27
12600,138
12601,37
12602,96
12603,34
12604,76
12605,8
12606,27
12607,2
12608,115
12609,1907
12610,4
12611,70
12612,2100
12613,76
12614,947
12615,914
12616,123
12617,128
12618,137
12619,11
12620,149
12621,26
12622,35
12623,5
12624,190
12625,191
12626,15
12627,30
12628,27
12629,51
12630,14
12631,19
12632,13
12633,10
12634,9
12635,11
12636,100
12637,6
12638,14
12639,12
12640,939
12641,662
12642,26
12643,18
12644,14
12645,1
12646,4
12647,2
12648,2
12649,3
12650,108
12651,92
12652,26
12653,217
12654,710
12655,168
12656,1
12657,94
12658,5
12659,12
12660,31
12661,316
12662,88
12663,10
12664,45
12665,26
12666,28
12667,0
12668,6
12669,17
12670,9010
12671,9
12672,8
12673,0
12674,1
12675,32
12676,4
12677,3
12678,7
12679,4
12680,4
12681,1522
12682,8
12683,4
12684,5
12685,24
12686,15
12687,17
12688,6
12689,23
12690,12
12691,12
12692,93
12693,9
12694,1
12695,20
12696,25
12697,9
12698,3
12699,2
12700,3
12701,6
12702,9
12703,60
12704,26
12705,1
12706,26
12707,6
12708,15
12709,9
12710,6
12711,7
12712,67
12713,3
12714,8
12715,44
12716,29
12717,4
12718,5
12719,3
12720,758
12721,42
12722,3620
12723,399
12724,36
12725,26
12726,11
12727,8
12728,2
12729,3
12730,11
12731,3
12732,2
12733,3
12734,2
12735,1
12736,1123
12737,885
12738,56
12739,30
12740,40
12741,228
12742,16
12743,5
12744,84
12745,16
12746,1239
12747,2580
12748,44
12749,2
12750,148
12751,37
12752,27
12753,1
12754,25
12755,4
12756,5
12757,32
12758,4
12759,3
12760,2
12761,11
12762,7
12763,6
12764,8
12765,2
12766,1
12767,5
12768,47
12769,37
12770,62
12771,17000
12772,217700
12773,53
12774,14
12775,10
12776,5
12777,31
12778,255
12779,164
12780,44
12781,229
12782,219
12783,406
12784,37
12785,17730
12786,188
12787,5490
12788,3850
12789,1434
12790,2240
12791,1051
12792,1353
12793,695
12794,913
12795,418
12796,798
12797,379
12798,516
12799,3840
12800,80
12801,153
12802,1852
12803,1595
12804,727
12805,252
12806,255
12807,256
12808,252
12809,320
12810,229
12811,206
12812,194
12813,729
12814,534
12815,106
12816,387
12817,90
12818,17
12819,81
12820,191
12821,8
12822,26
12823,43
12824,29
12825,2
12826,2
12827,5
12828,1
12829,8
12830,66
12831,540
12832,28
12833,24
12834,0
12835,5
12836,191
12837,13
12838,9
12839,228
12840,24
12841,7
12842,4
12843,2
12844,3
12845,3
12846,8
12847,16
12848,10
12849,4
12850,6
12851,8
12852,17
12853,5
12854,6
12855,7
12856,16
12857,16
12858,6
12859,8
12860,4
12861,11
12862,10
12863,12
12864,16
12865,271
12866,152
12867,59
12868,83
12869,80
12870,71
12871,152
12872,155
12873,119
12874,196
12875,136
12876,184
12877,93
12878,48
12879,140
12880,69
12881,1
12882,3
12883,210
12884,150
12885,111
12886,79
12887,155
12888,2
12889,33
12890,85
12891,107
12892,14
12893,88
12894,21
12895,2
12896,9
12897,10
12898,22
12899,15
12900,16
12901,32
12902,30
12903,13
12904,5
12905,21
12906,15
12907,10
12908,1
12909,9
12910,4
12911,7
12912,14
12913,2
12914,1
12915,12
12916,3
12917,21
12918,24
12919,2
12920,13
12921,9
12922,2
12923,5
12924,10
12925,4
12926,1
12927,4
12928,20
12929,12
12930,2
12931,10
12932,12
12933,122
12934,59
12935,82
12936,20
12937,6
12938,26
12939,58
12940,8
12941,6
12942,59
12943,24
12944,33
12945,26
12946,33
12947,13
12948,94
12949,17
12950,30
12951,14
12952,17
12953,15
12954,5
12955,104
12956,17
12957,65
12958,23
12959,40
12960,9
12961,3
12962,48
12963,30
12964,9
12965,13
12966,17
12967,5
12968,9
12969,68
12970,0
12971,16
12972,10
12973,6
12974,5
12975,4
12976,7
12977,3
12978,4
12979,14
12980,2
12981,14
12982,1
12983,7
12984,12
12985,3
12986,4
12987,11
12988,2
12989,5
12990,6
12991,24
12992,4
12993,9
12994,10
12995,14
12996,14
12997,3
12998,11
12999,8
13000,40
13001,12
13002,9
13003,5
13004,25
13005,5
13006,7
13007,41
13008,27
13009,24
13010,32
13011,41
13012,34
13013,20
13014,15
13015,5
13016,4
13017,3
13018,104
13019,5
13020,10
13021,17
13022,158
13023,2
13024,10
13025,9
13026,12
13027,28
13028,29
13029,1
13030,10
13031,124
13032,12
13033,56
13034,6
13035,8
13036,12
13037,27
13038,18
13039,5
13040,4
13041,28
13042,23
13043,43
13044,18
13045,11
13046,42
13047,7
13048,1
13049,27
13050,55
13051,46
13052,31
13053,1
13054,10
13055,20
13056,28
13057,78
13058,20
13059,4
13060,2
13061,4
13062,13
13063,2
13064,9
13065,105
13066,13
13067,20
13068,16
13069,0
13070,10
13071,12
13072,4
13073,4
13074,42
13075,1
13076,7
13077,57
13078,19
13079,1
13080,1
13081,1
13082,1
13083,0
13084,3
13085,2
13086,1
13087,0
13088,132
13089,11300
13090,2700
13091,367
13092,27
13093,18000
13094,3770
13095,7680
13096,258
13097,2800
13098,14400
13099,1200
13100,21900
13101,34650
13102,26760
13103,16900
13104,8200
13105,93200
13106,691
13107,326
13108,34
13109,173
13110,35
13111,75
13112,16
13113,138
13114,178
13115,11
13116,61
13117,2300
13118,17700
13119,74830
13120,3
13121,4
13122,25
13123,11
13124,2
13125,20
13126,2
13127,33
13128,3
13129,1
13130,2
13131,381
13132,1
13133,8
13134,56
13135,1006
13136,14
13137,28
13138,55
13139,270
13140,8
13141,3
13142,10
13143,31
13144,55
13145,202
13146,12
13147,4
13148,4
13149,98
13150,31
13151,10
13152,15
13153,10
13154,4
13155,3
13156,52
13157,2
13158,22
13159,11
13160,4
13161,0
13162,1
13163,10
13164,6
13165,1
13166,3
13167,2
13168,2750
13169,13
13170,33
13171,4
13172,8
13173,1
13174,2
13175,3
13176,8
13177,395
13178,36
13179,17
13180,9
13181,4
13182,2
13183,7
13184,3
13185,2
13186,12
13187,2
13188,1
13189,431
13190,6
13191,8
13192,1
13193,1
13194,1161
13195,11
13196,6
13197,3
13198,2
13199,3
13200,9
13201,1
13202,2
13203,1
13204,1
13205,2
13206,1
13207,1
13208,12
13209,10
13210,13
13211,5
13212,1
13213,7
13214,1
13215,4
13216,1
13217,1
13218,2
13219,10790
13220,3
13221,5
13222,58
13223,6
13224,2
13225,1
13226,71
13227,6610
13228,64
13229,100000
13230,16
13231,8730
13232,471
13233,536
13234,882
13235,445
13236,432
13237,178
13238,124
13239,168
13240,42
13241,331
